-1,1628.335094859642
-0.9997714242,1716.9084551970757
-0.9995428484,1820.4152951408669
-0.9993142727,1915.965817813264
-0.9990856969,1988.3471329802956
-0.9988571211,2030.179978154018
-0.9986285453,2039.8054493064403
-0.9983999695,2020.8934475607919
-0.9981713937,1986.5705880100518
-0.997942818,1957.4349574663415
-0.9977142422,1949.3096853268846
-0.9974856664,1960.8262405169644
-0.9972570906,1971.6820801012784
-0.9970285148,1957.916146446134
-0.996799939,1915.0836577428295
-0.9965713633,1863.807198234795
-0.9963427875,1830.6916806545605
-0.9961142117,1831.313385521227
-0.9958856359,1871.3489619681657
-0.9956570601,1946.6461106860054
-0.9954284844,2032.4678052581064
-0.9951999086,2085.532246221891
-0.9949713328,2072.1930246811016
-0.994742757,1996.6571173496811
-0.9945141812,1895.9559983047743
-0.9942856054,1805.0420208217713
-0.9940570297,1729.3299351448907
-0.9938284539,1651.158475157714
-0.9935998781,1555.176134442724
-0.9933713023,1440.5515342184344
-0.9931427265,1317.4082447422156
-0.9929141507,1207.3750084522599
-0.992685575,1146.5930901174395
-0.9924569992,1169.993722039629
-0.9922284234,1281.3403258667852
-0.9919998476,1442.6803423850863
-0.9917712718,1596.2353438467517
-0.9915426961,1698.4283154069408
-0.9913141203,1744.556442701417
-0.9910855445,1771.4046467809526
-0.9908569687,1828.0643668678804
-0.9906283929,1933.3274972182737
-0.9903998171,2065.6902489229005
-0.9901712414,2194.155671840985
-0.9899426656,2301.9624245557056
-0.9897140898,2377.987644482517
-0.989485514,2406.607890265958
-0.9892569382,2377.586940037823
-0.9890283624,2296.225713528893
-0.9887997867,2180.423438980587
-0.9885712109,2053.627157297724
-0.9883426351,1938.2737867393273
-0.9881140593,1847.9364877491614
-0.9878854835,1784.0378489424527
-0.9876569078,1742.163186696999
-0.987428332,1720.8534052496016
-0.9871997562,1723.6935673769462
-0.9869711804,1754.3260903990094
-0.9867426046,1811.873312467001
-0.9865140288,1888.9945078742865
-0.9862854531,1968.8250538747957
-0.9860568773,2025.325126010902
-0.9858283015,2034.7067082836354
-0.9855997257,1987.0738208321243
-0.9853711499,1886.233622799772
-0.9851425741,1748.1456362579756
-0.9849139984,1604.6101887545108
-0.9846854226,1495.592596813996
-0.9844568468,1449.6599447875903
-0.984228271,1474.676545551744
-0.9839996952,1559.8261621397166
-0.9837711194,1675.6386078561434
-0.9835425437,1782.3715655620974
-0.9833139679,1855.6673930044599
-0.9830853921,1905.8312567918172
-0.9828568163,1967.0098516071382
-0.9826282405,2065.435936571793
-0.9823996648,2194.7394280189087
-0.982171089,2320.053276227114
-0.9819425132,2405.4632593516267
-0.9817139374,2434.0850958384544
-0.9814853616,2405.1695804826863
-0.9812567858,2327.279027213085
-0.9810282101,2218.886918176898
-0.9807996343,2102.2018949798544
-0.9805710585,1987.406268657485
-0.9803424827,1864.9884700763866
-0.9801139069,1714.5466439924137
-0.9798853311,1522.1746179827496
-0.9796567554,1294.6561669783148
-0.9794281796,1060.6011888954824
-0.9791996038,860.4085251798883
-0.978971028,733.8174457398844
-0.9787424522,705.1384491265045
-0.9785138765,769.6124221336404
-0.9782853007,898.3262659722541
-0.9780567249,1060.5024496858246
-0.9778281491,1232.9389949496986
-0.9775995733,1390.4773554499154
-0.9773709975,1506.2818471732744
-0.9771424218,1568.76464291672
-0.976913846,1588.9636228719826
-0.9766852702,1589.5757512346393
-0.9764566944,1590.3523623990388
-0.9762281186,1597.0128956421718
-0.9759995428,1596.2730902793467
-0.9757709671,1565.8932725104648
-0.9755423913,1493.2174390910575
-0.9753138155,1381.7141694958773
-0.9750852397,1244.8772684953483
-0.9748566639,1104.5618630385966
-0.9746280882,992.3834164630449
-0.9743995124,939.5168968389873
-0.9741709366,957.5917124253331
-0.9739423608,1027.8709774553815
-0.973713785,1109.4135678972848
-0.9734852092,1165.2735735602148
-0.9732566335,1189.9258135292976
-0.9730280577,1211.4229603380043
-0.9727994819,1263.7054371104716
-0.9725709061,1355.0515847444635
-0.9723423303,1457.6917408199372
-0.9721137545,1523.5040341975484
-0.9718851788,1517.4761398578883
-0.971656603,1445.071996784527
-0.9714280272,1348.6468794550635
-0.9711994514,1278.5644522341597
-0.9709708756,1265.4439250152639
-0.9707422999,1307.0469881278334
-0.9705137241,1373.7205271412909
-0.9702851483,1432.7097835894117
-0.9700565725,1470.8491611428583
-0.9698279967,1492.9142810003364
-0.9695994209,1507.881962230888
-0.9693708452,1525.7028193118604
-0.9691422694,1558.910885053265
-0.9689136936,1617.0748327946294
-0.9686851178,1701.9102368125623
-0.968456542,1810.8073557531152
-0.9682279662,1941.9644903338558
-0.9679993905,2093.312054847496
-0.9677708147,2256.74398255913
-0.9675422389,2415.47945736356
-0.9673136631,2548.258967063474
-0.9670850873,2634.705409736524
-0.9668565116,2661.19825309147
-0.9666279358,2631.404917345287
-0.96639936,2570.4490899004127
-0.9661707842,2510.1877295805307
-0.9659422084,2472.533661594066
-0.9657136326,2469.549412626871
-0.9654850569,2505.2561538430728
-0.9652564811,2570.0941617769904
-0.9650279053,2647.6337736719142
-0.9647993295,2732.1097908973406
-0.9645707537,2824.7594786742525
-0.9643421779,2912.2891550103122
-0.9641136022,2969.926330286549
-0.9638850264,2993.980952484603
-0.9636564506,3014.7400265178935
-0.9634278748,3065.3729171795585
-0.963199299,3148.651432644976
-0.9629707233,3244.4261215985634
-0.9627421475,3336.616857569138
-0.9625135717,3416.3142762423295
-0.9622849959,3466.8691733739242
-0.9620564201,3463.9177673568206
-0.9618278443,3391.489072971032
-0.9615992686,3254.5251962391008
-0.9613706928,3080.3739232442153
-0.961142117,2909.0869393743296
-0.9609135412,2775.5042789973504
-0.9606849654,2695.846681733246
-0.9604563896,2664.2620376548925
-0.9602278139,2655.8325404038287
-0.9599992381,2638.4841512691737
-0.9597706623,2591.582549122669
-0.9595420865,2516.133957391116
-0.9593135107,2432.7153611396716
-0.959084935,2372.682313081689
-0.9588563592,2358.917415794142
-0.9586277834,2385.093420338816
-0.9583992076,2420.8296686413005
-0.9581706318,2439.21884917573
-0.957942056,2431.6785854801356
-0.9577134803,2401.8419076110467
-0.9574849045,2358.3165926992683
-0.9572563287,2310.7115257486403
-0.9570277529,2263.069599702996
-0.9567991771,2210.4036812542026
-0.9565706013,2144.9762362483707
-0.9563420256,2068.1037290607824
-0.9561134498,1996.1488607736924
-0.955884874,1950.7164365766644
-0.9556562982,1940.7064340444217
-0.9554277224,1957.1144570124588
-0.9551991467,1985.0589697958985
-0.9549705709,2015.4438312568452
-0.9547419951,2044.905121159085
-0.9545134193,2069.052322829887
-0.9542848435,2081.2352446097675
-0.9540562677,2083.3150722469713
-0.953827692,2092.395729814612
-0.9535991162,2123.135685077198
-0.9533705404,2163.640140343243
-0.9531419646,2179.9109324391393
-0.9529133888,2143.244953468649
-0.952684813,2049.5641532465356
-0.9524562373,1922.5191594619478
-0.9522276615,1804.1056651825954
